start_date,date,incidD,state,USPS,source,datew
NA,2022-06-04,45,Washington,WA,csse,2022-06-04
NA,2022-06-11,67,Washington,WA,csse,2022-06-11
NA,2022-06-18,83,Washington,WA,csse,2022-06-18
NA,2022-06-25,64,Washington,WA,csse,2022-06-25
NA,2022-07-02,88,Washington,WA,csse,2022-07-02
NA,2022-07-09,75,Washington,WA,csse,2022-07-09
NA,2022-07-16,60,Washington,WA,csse,2022-07-16
NA,2022-07-23,129,Washington,WA,csse,2022-07-23
NA,2022-07-30,69,Washington,WA,csse,2022-07-30
NA,2022-08-06,117,Washington,WA,csse,2022-08-06
NA,2022-08-13,100,Washington,WA,csse,2022-08-13
NA,2022-08-20,95,Washington,WA,csse,2022-08-20
NA,2022-08-27,77,Washington,WA,csse,2022-08-27
NA,2022-09-03,63,Washington,WA,csse,2022-09-03
NA,2022-09-10,52,Washington,WA,csse,2022-09-10
NA,2022-09-17,89,Washington,WA,csse,2022-09-17
NA,2022-09-24,75,Washington,WA,csse,2022-09-24
NA,2022-10-01,66,Washington,WA,csse,2022-10-01
NA,2022-10-08,60,Washington,WA,csse,2022-10-08
NA,2022-10-15,56,Washington,WA,csse,2022-10-15
NA,2022-10-22,61,Washington,WA,csse,2022-10-22
NA,2022-10-29,34,Washington,WA,csse,2022-10-29
NA,2022-11-05,48,Washington,WA,csse,2022-11-05
NA,2022-11-12,56,Washington,WA,csse,2022-11-12
NA,2022-11-19,44,Washington,WA,csse,2022-11-19
NA,2022-11-26,13,Washington,WA,csse,2022-11-26
NA,2022-12-03,0,Washington,WA,csse,2022-12-03
NA,2022-12-10,124,Washington,WA,csse,2022-12-10
NA,2022-12-17,69,Washington,WA,csse,2022-12-17
NA,2022-12-24,92,Washington,WA,csse,2022-12-24
NA,2022-12-31,48,Washington,WA,csse,2022-12-31
NA,2023-01-07,0,Washington,WA,csse,2023-01-07
NA,2020-01-25,0,West Virginia,WV,csse,2020-01-25
NA,2020-02-01,0,West Virginia,WV,csse,2020-02-01
NA,2020-02-08,0,West Virginia,WV,csse,2020-02-08
NA,2020-02-15,0,West Virginia,WV,csse,2020-02-15
NA,2020-02-22,0,West Virginia,WV,csse,2020-02-22
NA,2020-02-29,0,West Virginia,WV,csse,2020-02-29
NA,2020-03-07,0,West Virginia,WV,csse,2020-03-07
NA,2020-03-14,0,West Virginia,WV,csse,2020-03-14
NA,2020-03-21,0,West Virginia,WV,csse,2020-03-21
NA,2020-03-28,0,West Virginia,WV,csse,2020-03-28
NA,2020-04-04,2,West Virginia,WV,csse,2020-04-04
NA,2020-04-11,2,West Virginia,WV,csse,2020-04-11
NA,2020-04-18,3,West Virginia,WV,csse,2020-04-18
NA,2020-04-25,25,West Virginia,WV,csse,2020-04-25
NA,2020-05-02,16,West Virginia,WV,csse,2020-05-02
NA,2020-05-09,3,West Virginia,WV,csse,2020-05-09
NA,2020-05-16,12,West Virginia,WV,csse,2020-05-16
NA,2020-05-23,8,West Virginia,WV,csse,2020-05-23
NA,2020-05-30,3,West Virginia,WV,csse,2020-05-30
NA,2020-06-06,10,West Virginia,WV,csse,2020-06-06
NA,2020-06-13,4,West Virginia,WV,csse,2020-06-13
NA,2020-06-20,0,West Virginia,WV,csse,2020-06-20
NA,2020-06-27,5,West Virginia,WV,csse,2020-06-27
NA,2020-07-04,1,West Virginia,WV,csse,2020-07-04
NA,2020-07-11,2,West Virginia,WV,csse,2020-07-11
NA,2020-07-18,4,West Virginia,WV,csse,2020-07-18
NA,2020-07-25,3,West Virginia,WV,csse,2020-07-25
NA,2020-08-01,13,West Virginia,WV,csse,2020-08-01
NA,2020-08-08,15,West Virginia,WV,csse,2020-08-08
NA,2020-08-15,29,West Virginia,WV,csse,2020-08-15
NA,2020-08-22,17,West Virginia,WV,csse,2020-08-22
NA,2020-08-29,34,West Virginia,WV,csse,2020-08-29
NA,2020-09-05,32,West Virginia,WV,csse,2020-09-05
NA,2020-09-12,21,West Virginia,WV,csse,2020-09-12
NA,2020-09-19,45,West Virginia,WV,csse,2020-09-19
NA,2020-09-26,25,West Virginia,WV,csse,2020-09-26
NA,2020-10-03,24,West Virginia,WV,csse,2020-10-03
NA,2020-10-10,24,West Virginia,WV,csse,2020-10-10
NA,2020-10-17,17,West Virginia,WV,csse,2020-10-17
NA,2020-10-24,23,West Virginia,WV,csse,2020-10-24
NA,2020-10-31,35,West Virginia,WV,csse,2020-10-31
NA,2020-11-07,44,West Virginia,WV,csse,2020-11-07
NA,2020-11-14,73,West Virginia,WV,csse,2020-11-14
NA,2020-11-21,83,West Virginia,WV,csse,2020-11-21
NA,2020-11-28,62,West Virginia,WV,csse,2020-11-28
NA,2020-12-05,111,West Virginia,WV,csse,2020-12-05
NA,2020-12-12,134,West Virginia,WV,csse,2020-12-12
NA,2020-12-19,152,West Virginia,WV,csse,2020-12-19
NA,2020-12-26,138,West Virginia,WV,csse,2020-12-26
NA,2021-01-02,119,West Virginia,WV,csse,2021-01-02
NA,2021-01-09,197,West Virginia,WV,csse,2021-01-09
NA,2021-01-16,190,West Virginia,WV,csse,2021-01-16
NA,2021-01-23,109,West Virginia,WV,csse,2021-01-23
NA,2021-01-30,141,West Virginia,WV,csse,2021-01-30
NA,2021-02-06,100,West Virginia,WV,csse,2021-02-06
NA,2021-02-13,81,West Virginia,WV,csse,2021-02-13
NA,2021-02-20,53,West Virginia,WV,csse,2021-02-20
NA,2021-02-27,41,West Virginia,WV,csse,2021-02-27
NA,2021-03-06,22,West Virginia,WV,csse,2021-03-06
NA,2021-03-13,187,West Virginia,WV,csse,2021-03-13
NA,2021-03-20,66,West Virginia,WV,csse,2021-03-20
NA,2021-03-27,22,West Virginia,WV,csse,2021-03-27
NA,2021-04-03,38,West Virginia,WV,csse,2021-04-03
NA,2021-04-10,22,West Virginia,WV,csse,2021-04-10
NA,2021-04-17,13,West Virginia,WV,csse,2021-04-17
NA,2021-04-24,9,West Virginia,WV,csse,2021-04-24
NA,2021-05-01,13,West Virginia,WV,csse,2021-05-01
NA,2021-05-08,48,West Virginia,WV,csse,2021-05-08
NA,2021-05-15,30,West Virginia,WV,csse,2021-05-15
NA,2021-05-22,17,West Virginia,WV,csse,2021-05-22
NA,2021-05-29,19,West Virginia,WV,csse,2021-05-29
NA,2021-06-05,21,West Virginia,WV,csse,2021-06-05
NA,2021-06-12,36,West Virginia,WV,csse,2021-06-12
NA,2021-06-19,15,West Virginia,WV,csse,2021-06-19
NA,2021-06-26,13,West Virginia,WV,csse,2021-06-26
NA,2021-07-03,22,West Virginia,WV,csse,2021-07-03
NA,2021-07-10,10,West Virginia,WV,csse,2021-07-10
NA,2021-07-17,11,West Virginia,WV,csse,2021-07-17
NA,2021-07-24,17,West Virginia,WV,csse,2021-07-24
NA,2021-07-31,10,West Virginia,WV,csse,2021-07-31
NA,2021-08-07,16,West Virginia,WV,csse,2021-08-07
NA,2021-08-14,14,West Virginia,WV,csse,2021-08-14
NA,2021-08-21,32,West Virginia,WV,csse,2021-08-21
NA,2021-08-28,56,West Virginia,WV,csse,2021-08-28
NA,2021-09-04,60,West Virginia,WV,csse,2021-09-04
NA,2021-09-11,83,West Virginia,WV,csse,2021-09-11
NA,2021-09-18,162,West Virginia,WV,csse,2021-09-18
NA,2021-09-25,154,West Virginia,WV,csse,2021-09-25
NA,2021-10-02,199,West Virginia,WV,csse,2021-10-02
NA,2021-10-09,214,West Virginia,WV,csse,2021-10-09
NA,2021-10-16,172,West Virginia,WV,csse,2021-10-16
NA,2021-10-23,155,West Virginia,WV,csse,2021-10-23
NA,2021-10-30,162,West Virginia,WV,csse,2021-10-30
NA,2021-11-06,93,West Virginia,WV,csse,2021-11-06
NA,2021-11-13,92,West Virginia,WV,csse,2021-11-13
NA,2021-11-20,115,West Virginia,WV,csse,2021-11-20
NA,2021-11-27,91,West Virginia,WV,csse,2021-11-27
NA,2021-12-04,146,West Virginia,WV,csse,2021-12-04
NA,2021-12-11,123,West Virginia,WV,csse,2021-12-11
NA,2021-12-18,79,West Virginia,WV,csse,2021-12-18
NA,2021-12-25,87,West Virginia,WV,csse,2021-12-25
NA,2022-01-01,84,West Virginia,WV,csse,2022-01-01
NA,2022-01-08,85,West Virginia,WV,csse,2022-01-08
NA,2022-01-15,96,West Virginia,WV,csse,2022-01-15
NA,2022-01-22,93,West Virginia,WV,csse,2022-01-22
NA,2022-01-29,133,West Virginia,WV,csse,2022-01-29
NA,2022-02-05,104,West Virginia,WV,csse,2022-02-05
NA,2022-02-12,146,West Virginia,WV,csse,2022-02-12
NA,2022-02-19,170,West Virginia,WV,csse,2022-02-19
NA,2022-02-26,144,West Virginia,WV,csse,2022-02-26
NA,2022-03-05,130,West Virginia,WV,csse,2022-03-05
NA,2022-03-12,105,West Virginia,WV,csse,2022-03-12
NA,2022-03-19,88,West Virginia,WV,csse,2022-03-19
NA,2022-03-26,66,West Virginia,WV,csse,2022-03-26
NA,2022-04-02,37,West Virginia,WV,csse,2022-04-02
NA,2022-04-09,21,West Virginia,WV,csse,2022-04-09
NA,2022-04-16,41,West Virginia,WV,csse,2022-04-16
NA,2022-04-23,29,West Virginia,WV,csse,2022-04-23
NA,2022-04-30,33,West Virginia,WV,csse,2022-04-30
NA,2022-05-07,24,West Virginia,WV,csse,2022-05-07
NA,2022-05-14,13,West Virginia,WV,csse,2022-05-14
NA,2022-05-21,22,West Virginia,WV,csse,2022-05-21
NA,2022-05-28,30,West Virginia,WV,csse,2022-05-28
NA,2022-06-04,29,West Virginia,WV,csse,2022-06-04
NA,2022-06-11,25,West Virginia,WV,csse,2022-06-11
NA,2022-06-18,18,West Virginia,WV,csse,2022-06-18
NA,2022-06-25,39,West Virginia,WV,csse,2022-06-25
NA,2022-07-02,8,West Virginia,WV,csse,2022-07-02
NA,2022-07-09,5,West Virginia,WV,csse,2022-07-09
NA,2022-07-16,33,West Virginia,WV,csse,2022-07-16
NA,2022-07-23,19,West Virginia,WV,csse,2022-07-23
NA,2022-07-30,35,West Virginia,WV,csse,2022-07-30
NA,2022-08-06,28,West Virginia,WV,csse,2022-08-06
NA,2022-08-13,19,West Virginia,WV,csse,2022-08-13
NA,2022-08-20,31,West Virginia,WV,csse,2022-08-20
NA,2022-08-27,34,West Virginia,WV,csse,2022-08-27
NA,2022-09-03,26,West Virginia,WV,csse,2022-09-03
NA,2022-09-10,28,West Virginia,WV,csse,2022-09-10
NA,2022-09-17,42,West Virginia,WV,csse,2022-09-17
NA,2022-09-24,18,West Virginia,WV,csse,2022-09-24
NA,2022-10-01,34,West Virginia,WV,csse,2022-10-01
NA,2022-10-08,34,West Virginia,WV,csse,2022-10-08
NA,2022-10-15,20,West Virginia,WV,csse,2022-10-15
NA,2022-10-22,17,West Virginia,WV,csse,2022-10-22
NA,2022-10-29,27,West Virginia,WV,csse,2022-10-29
NA,2022-11-05,20,West Virginia,WV,csse,2022-11-05
NA,2022-11-12,4,West Virginia,WV,csse,2022-11-12
NA,2022-11-19,43,West Virginia,WV,csse,2022-11-19
NA,2022-11-26,13,West Virginia,WV,csse,2022-11-26
NA,2022-12-03,33,West Virginia,WV,csse,2022-12-03
NA,2022-12-10,11,West Virginia,WV,csse,2022-12-10
NA,2022-12-17,23,West Virginia,WV,csse,2022-12-17
NA,2022-12-24,0,West Virginia,WV,csse,2022-12-24
NA,2022-12-31,11,West Virginia,WV,csse,2022-12-31
NA,2023-01-07,0,West Virginia,WV,csse,2023-01-07
NA,2020-01-25,0,Wisconsin,WI,csse,2020-01-25
NA,2020-02-01,0,Wisconsin,WI,csse,2020-02-01
NA,2020-02-08,0,Wisconsin,WI,csse,2020-02-08
NA,2020-02-15,0,Wisconsin,WI,csse,2020-02-15
NA,2020-02-22,0,Wisconsin,WI,csse,2020-02-22
NA,2020-02-29,0,Wisconsin,WI,csse,2020-02-29
NA,2020-03-07,0,Wisconsin,WI,csse,2020-03-07
NA,2020-03-14,0,Wisconsin,WI,csse,2020-03-14
NA,2020-03-21,4,Wisconsin,WI,csse,2020-03-21
NA,2020-03-28,18,Wisconsin,WI,csse,2020-03-28
NA,2020-04-04,80,Wisconsin,WI,csse,2020-04-04
NA,2020-04-11,75,Wisconsin,WI,csse,2020-04-11
NA,2020-04-18,72,Wisconsin,WI,csse,2020-04-18
NA,2020-04-25,50,Wisconsin,WI,csse,2020-04-25
NA,2020-05-02,75,Wisconsin,WI,csse,2020-05-02
NA,2020-05-09,60,Wisconsin,WI,csse,2020-05-09
NA,2020-05-16,54,Wisconsin,WI,csse,2020-05-16
NA,2020-05-23,68,Wisconsin,WI,csse,2020-05-23
NA,2020-05-30,89,Wisconsin,WI,csse,2020-05-30
NA,2020-06-06,45,Wisconsin,WI,csse,2020-06-06
NA,2020-06-13,44,Wisconsin,WI,csse,2020-06-13
NA,2020-06-20,38,Wisconsin,WI,csse,2020-06-20
NA,2020-06-27,35,Wisconsin,WI,csse,2020-06-27
NA,2020-07-04,20,Wisconsin,WI,csse,2020-07-04
NA,2020-07-11,20,Wisconsin,WI,csse,2020-07-11
NA,2020-07-18,32,Wisconsin,WI,csse,2020-07-18
NA,2020-07-25,54,Wisconsin,WI,csse,2020-07-25
NA,2020-08-01,48,Wisconsin,WI,csse,2020-08-01
NA,2020-08-08,62,Wisconsin,WI,csse,2020-08-08
NA,2020-08-15,51,Wisconsin,WI,csse,2020-08-15
NA,2020-08-22,37,Wisconsin,WI,csse,2020-08-22
NA,2020-08-29,47,Wisconsin,WI,csse,2020-08-29
NA,2020-09-05,40,Wisconsin,WI,csse,2020-09-05
NA,2020-09-12,43,Wisconsin,WI,csse,2020-09-12
NA,2020-09-19,35,Wisconsin,WI,csse,2020-09-19
NA,2020-09-26,61,Wisconsin,WI,csse,2020-09-26
NA,2020-10-03,86,Wisconsin,WI,csse,2020-10-03
NA,2020-10-10,125,Wisconsin,WI,csse,2020-10-10
NA,2020-10-17,193,Wisconsin,WI,csse,2020-10-17
NA,2020-10-24,278,Wisconsin,WI,csse,2020-10-24
NA,2020-10-31,300,Wisconsin,WI,csse,2020-10-31
NA,2020-11-07,209,Wisconsin,WI,csse,2020-11-07
NA,2020-11-14,191,Wisconsin,WI,csse,2020-11-14
NA,2020-11-21,404,Wisconsin,WI,csse,2020-11-21
NA,2020-11-28,321,Wisconsin,WI,csse,2020-11-28
NA,2020-12-05,472,Wisconsin,WI,csse,2020-12-05
NA,2020-12-12,387,Wisconsin,WI,csse,2020-12-12
NA,2020-12-19,399,Wisconsin,WI,csse,2020-12-19
NA,2020-12-26,307,Wisconsin,WI,csse,2020-12-26
NA,2021-01-02,225,Wisconsin,WI,csse,2021-01-02
NA,2021-01-09,312,Wisconsin,WI,csse,2021-01-09
NA,2021-01-16,336,Wisconsin,WI,csse,2021-01-16
NA,2021-01-23,278,Wisconsin,WI,csse,2021-01-23
NA,2021-01-30,246,Wisconsin,WI,csse,2021-01-30
NA,2021-02-06,181,Wisconsin,WI,csse,2021-02-06
NA,2021-02-13,134,Wisconsin,WI,csse,2021-02-13
NA,2021-02-20,127,Wisconsin,WI,csse,2021-02-20
NA,2021-02-27,143,Wisconsin,WI,csse,2021-02-27
NA,2021-03-06,86,Wisconsin,WI,csse,2021-03-06
NA,2021-03-13,70,Wisconsin,WI,csse,2021-03-13
NA,2021-03-20,68,Wisconsin,WI,csse,2021-03-20
NA,2021-03-27,37,Wisconsin,WI,csse,2021-03-27
NA,2021-04-03,66,Wisconsin,WI,csse,2021-04-03
NA,2021-04-10,39,Wisconsin,WI,csse,2021-04-10
NA,2021-04-17,41,Wisconsin,WI,csse,2021-04-17
NA,2021-04-24,54,Wisconsin,WI,csse,2021-04-24
NA,2021-05-01,94,Wisconsin,WI,csse,2021-05-01
NA,2021-05-08,85,Wisconsin,WI,csse,2021-05-08
NA,2021-05-15,61,Wisconsin,WI,csse,2021-05-15
NA,2021-05-22,36,Wisconsin,WI,csse,2021-05-22
NA,2021-05-29,82,Wisconsin,WI,csse,2021-05-29
NA,2021-06-05,123,Wisconsin,WI,csse,2021-06-05
NA,2021-06-12,57,Wisconsin,WI,csse,2021-06-12
NA,2021-06-19,36,Wisconsin,WI,csse,2021-06-19
NA,2021-06-26,51,Wisconsin,WI,csse,2021-06-26
NA,2021-07-03,38,Wisconsin,WI,csse,2021-07-03
NA,2021-07-10,46,Wisconsin,WI,csse,2021-07-10
NA,2021-07-17,28,Wisconsin,WI,csse,2021-07-17
NA,2021-07-24,30,Wisconsin,WI,csse,2021-07-24
NA,2021-07-31,46,Wisconsin,WI,csse,2021-07-31
NA,2021-08-07,14,Wisconsin,WI,csse,2021-08-07
NA,2021-08-14,22,Wisconsin,WI,csse,2021-08-14
NA,2021-08-21,44,Wisconsin,WI,csse,2021-08-21
NA,2021-08-28,70,Wisconsin,WI,csse,2021-08-28
NA,2021-09-04,84,Wisconsin,WI,csse,2021-09-04
NA,2021-09-11,94,Wisconsin,WI,csse,2021-09-11
NA,2021-09-18,89,Wisconsin,WI,csse,2021-09-18
NA,2021-09-25,91,Wisconsin,WI,csse,2021-09-25
NA,2021-10-02,108,Wisconsin,WI,csse,2021-10-02
NA,2021-10-09,105,Wisconsin,WI,csse,2021-10-09
NA,2021-10-16,155,Wisconsin,WI,csse,2021-10-16
NA,2021-10-23,98,Wisconsin,WI,csse,2021-10-23
NA,2021-10-30,157,Wisconsin,WI,csse,2021-10-30
NA,2021-11-06,126,Wisconsin,WI,csse,2021-11-06
NA,2021-11-13,136,Wisconsin,WI,csse,2021-11-13
NA,2021-11-20,138,Wisconsin,WI,csse,2021-11-20
NA,2021-11-27,128,Wisconsin,WI,csse,2021-11-27
NA,2021-12-04,190,Wisconsin,WI,csse,2021-12-04
NA,2021-12-11,252,Wisconsin,WI,csse,2021-12-11
NA,2021-12-18,280,Wisconsin,WI,csse,2021-12-18
NA,2021-12-25,349,Wisconsin,WI,csse,2021-12-25
NA,2022-01-01,158,Wisconsin,WI,csse,2022-01-01
NA,2022-01-08,229,Wisconsin,WI,csse,2022-01-08
NA,2022-01-15,246,Wisconsin,WI,csse,2022-01-15
NA,2022-01-22,296,Wisconsin,WI,csse,2022-01-22
NA,2022-01-29,347,Wisconsin,WI,csse,2022-01-29
NA,2022-02-05,309,Wisconsin,WI,csse,2022-02-05
NA,2022-02-12,274,Wisconsin,WI,csse,2022-02-12
NA,2022-02-19,193,Wisconsin,WI,csse,2022-02-19
NA,2022-02-26,188,Wisconsin,WI,csse,2022-02-26
NA,2022-03-05,233,Wisconsin,WI,csse,2022-03-05
NA,2022-03-12,224,Wisconsin,WI,csse,2022-03-12
NA,2022-03-19,248,Wisconsin,WI,csse,2022-03-19
NA,2022-03-26,238,Wisconsin,WI,csse,2022-03-26
NA,2022-04-02,116,Wisconsin,WI,csse,2022-04-02
NA,2022-04-09,28,Wisconsin,WI,csse,2022-04-09
NA,2022-04-16,47,Wisconsin,WI,csse,2022-04-16
NA,2022-04-23,12,Wisconsin,WI,csse,2022-04-23
NA,2022-04-30,10,Wisconsin,WI,csse,2022-04-30
NA,2022-05-07,51,Wisconsin,WI,csse,2022-05-07
NA,2022-05-14,36,Wisconsin,WI,csse,2022-05-14
NA,2022-05-21,31,Wisconsin,WI,csse,2022-05-21
NA,2022-05-28,61,Wisconsin,WI,csse,2022-05-28
NA,2022-06-04,46,Wisconsin,WI,csse,2022-06-04
NA,2022-06-11,44,Wisconsin,WI,csse,2022-06-11
NA,2022-06-18,50,Wisconsin,WI,csse,2022-06-18
NA,2022-06-25,33,Wisconsin,WI,csse,2022-06-25
NA,2022-07-02,39,Wisconsin,WI,csse,2022-07-02
NA,2022-07-09,28,Wisconsin,WI,csse,2022-07-09
NA,2022-07-16,21,Wisconsin,WI,csse,2022-07-16
NA,2022-07-23,26,Wisconsin,WI,csse,2022-07-23
NA,2022-07-30,43,Wisconsin,WI,csse,2022-07-30
NA,2022-08-06,24,Wisconsin,WI,csse,2022-08-06
NA,2022-08-13,34,Wisconsin,WI,csse,2022-08-13
NA,2022-08-20,29,Wisconsin,WI,csse,2022-08-20
NA,2022-08-27,34,Wisconsin,WI,csse,2022-08-27
NA,2022-09-03,49,Wisconsin,WI,csse,2022-09-03
NA,2022-09-10,28,Wisconsin,WI,csse,2022-09-10
NA,2022-09-17,71,Wisconsin,WI,csse,2022-09-17
NA,2022-09-24,30,Wisconsin,WI,csse,2022-09-24
NA,2022-10-01,41,Wisconsin,WI,csse,2022-10-01
NA,2022-10-08,42,Wisconsin,WI,csse,2022-10-08
NA,2022-10-15,48,Wisconsin,WI,csse,2022-10-15
NA,2022-10-22,47,Wisconsin,WI,csse,2022-10-22
NA,2022-10-29,62,Wisconsin,WI,csse,2022-10-29
NA,2022-11-05,30,Wisconsin,WI,csse,2022-11-05
NA,2022-11-12,28,Wisconsin,WI,csse,2022-11-12
NA,2022-11-19,45,Wisconsin,WI,csse,2022-11-19
NA,2022-11-26,25,Wisconsin,WI,csse,2022-11-26
NA,2022-12-03,37,Wisconsin,WI,csse,2022-12-03
NA,2022-12-10,62,Wisconsin,WI,csse,2022-12-10
NA,2022-12-17,40,Wisconsin,WI,csse,2022-12-17
NA,2022-12-24,41,Wisconsin,WI,csse,2022-12-24
NA,2022-12-31,35,Wisconsin,WI,csse,2022-12-31
NA,2023-01-07,5,Wisconsin,WI,csse,2023-01-07
NA,2020-01-25,0,Wyoming,WY,csse,2020-01-25
NA,2020-02-01,0,Wyoming,WY,csse,2020-02-01
NA,2020-02-08,0,Wyoming,WY,csse,2020-02-08
NA,2020-02-15,0,Wyoming,WY,csse,2020-02-15
NA,2020-02-22,0,Wyoming,WY,csse,2020-02-22
NA,2020-02-29,0,Wyoming,WY,csse,2020-02-29
NA,2020-03-07,0,Wyoming,WY,csse,2020-03-07
NA,2020-03-14,0,Wyoming,WY,csse,2020-03-14
NA,2020-03-21,0,Wyoming,WY,csse,2020-03-21
NA,2020-03-28,0,Wyoming,WY,csse,2020-03-28
NA,2020-04-04,0,Wyoming,WY,csse,2020-04-04
NA,2020-04-11,0,Wyoming,WY,csse,2020-04-11
NA,2020-04-18,1,Wyoming,WY,csse,2020-04-18
NA,2020-04-25,0,Wyoming,WY,csse,2020-04-25
NA,2020-05-02,0,Wyoming,WY,csse,2020-05-02
NA,2020-05-09,0,Wyoming,WY,csse,2020-05-09
NA,2020-05-16,0,Wyoming,WY,csse,2020-05-16
NA,2020-05-23,0,Wyoming,WY,csse,2020-05-23
NA,2020-05-30,0,Wyoming,WY,csse,2020-05-30
NA,2020-06-06,0,Wyoming,WY,csse,2020-06-06
NA,2020-06-13,0,Wyoming,WY,csse,2020-06-13
NA,2020-06-20,0,Wyoming,WY,csse,2020-06-20
NA,2020-06-27,0,Wyoming,WY,csse,2020-06-27
NA,2020-07-04,0,Wyoming,WY,csse,2020-07-04
NA,2020-07-11,0,Wyoming,WY,csse,2020-07-11
NA,2020-07-18,0,Wyoming,WY,csse,2020-07-18
NA,2020-07-25,0,Wyoming,WY,csse,2020-07-25
NA,2020-08-01,0,Wyoming,WY,csse,2020-08-01
NA,2020-08-08,0,Wyoming,WY,csse,2020-08-08
NA,2020-08-15,0,Wyoming,WY,csse,2020-08-15
NA,2020-08-22,0,Wyoming,WY,csse,2020-08-22
NA,2020-08-29,0,Wyoming,WY,csse,2020-08-29
NA,2020-09-05,41,Wyoming,WY,csse,2020-09-05
NA,2020-09-12,0,Wyoming,WY,csse,2020-09-12
NA,2020-09-19,7,Wyoming,WY,csse,2020-09-19
NA,2020-09-26,0,Wyoming,WY,csse,2020-09-26
NA,2020-10-03,3,Wyoming,WY,csse,2020-10-03
NA,2020-10-10,0,Wyoming,WY,csse,2020-10-10
NA,2020-10-17,4,Wyoming,WY,csse,2020-10-17
NA,2020-10-24,11,Wyoming,WY,csse,2020-10-24
NA,2020-10-31,10,Wyoming,WY,csse,2020-10-31
NA,2020-11-07,27,Wyoming,WY,csse,2020-11-07
NA,2020-11-14,40,Wyoming,WY,csse,2020-11-14
NA,2020-11-21,32,Wyoming,WY,csse,2020-11-21
NA,2020-11-28,39,Wyoming,WY,csse,2020-11-28
NA,2020-12-05,42,Wyoming,WY,csse,2020-12-05
NA,2020-12-12,64,Wyoming,WY,csse,2020-12-12
NA,2020-12-19,30,Wyoming,WY,csse,2020-12-19
NA,2020-12-26,22,Wyoming,WY,csse,2020-12-26
NA,2021-01-02,65,Wyoming,WY,csse,2021-01-02
NA,2021-01-09,51,Wyoming,WY,csse,2021-01-09
NA,2021-01-16,33,Wyoming,WY,csse,2021-01-16
NA,2021-01-23,49,Wyoming,WY,csse,2021-01-23
NA,2021-01-30,25,Wyoming,WY,csse,2021-01-30
NA,2021-02-06,28,Wyoming,WY,csse,2021-02-06
NA,2021-02-13,23,Wyoming,WY,csse,2021-02-13
NA,2021-02-20,15,Wyoming,WY,csse,2021-02-20
NA,2021-02-27,8,Wyoming,WY,csse,2021-02-27
NA,2021-03-06,12,Wyoming,WY,csse,2021-03-06
NA,2021-03-13,9,Wyoming,WY,csse,2021-03-13
NA,2021-03-20,2,Wyoming,WY,csse,2021-03-20
NA,2021-03-27,2,Wyoming,WY,csse,2021-03-27
NA,2021-04-03,5,Wyoming,WY,csse,2021-04-03
NA,2021-04-10,1,Wyoming,WY,csse,2021-04-10
NA,2021-04-17,2,Wyoming,WY,csse,2021-04-17
NA,2021-04-24,2,Wyoming,WY,csse,2021-04-24
NA,2021-05-01,2,Wyoming,WY,csse,2021-05-01
NA,2021-05-08,3,Wyoming,WY,csse,2021-05-08
NA,2021-05-15,2,Wyoming,WY,csse,2021-05-15
NA,2021-05-22,1,Wyoming,WY,csse,2021-05-22
NA,2021-05-29,6,Wyoming,WY,csse,2021-05-29
NA,2021-06-05,0,Wyoming,WY,csse,2021-06-05
NA,2021-06-12,6,Wyoming,WY,csse,2021-06-12
NA,2021-06-19,9,Wyoming,WY,csse,2021-06-19
NA,2021-06-26,6,Wyoming,WY,csse,2021-06-26
NA,2021-07-03,7,Wyoming,WY,csse,2021-07-03
NA,2021-07-10,4,Wyoming,WY,csse,2021-07-10
NA,2021-07-17,9,Wyoming,WY,csse,2021-07-17
NA,2021-07-24,6,Wyoming,WY,csse,2021-07-24
NA,2021-07-31,10,Wyoming,WY,csse,2021-07-31
NA,2021-08-07,10,Wyoming,WY,csse,2021-08-07
NA,2021-08-14,7,Wyoming,WY,csse,2021-08-14
NA,2021-08-21,16,Wyoming,WY,csse,2021-08-21
NA,2021-08-28,26,Wyoming,WY,csse,2021-08-28
NA,2021-09-04,23,Wyoming,WY,csse,2021-09-04
NA,2021-09-11,21,Wyoming,WY,csse,2021-09-11
NA,2021-09-18,39,Wyoming,WY,csse,2021-09-18
NA,2021-09-25,37,Wyoming,WY,csse,2021-09-25
NA,2021-10-02,41,Wyoming,WY,csse,2021-10-02
NA,2021-10-09,45,Wyoming,WY,csse,2021-10-09
NA,2021-10-16,39,Wyoming,WY,csse,2021-10-16
NA,2021-10-23,69,Wyoming,WY,csse,2021-10-23
NA,2021-10-30,25,Wyoming,WY,csse,2021-10-30
NA,2021-11-06,69,Wyoming,WY,csse,2021-11-06
NA,2021-11-13,55,Wyoming,WY,csse,2021-11-13
NA,2021-11-20,49,Wyoming,WY,csse,2021-11-20
NA,2021-11-27,0,Wyoming,WY,csse,2021-11-27
NA,2021-12-04,81,Wyoming,WY,csse,2021-12-04
NA,2021-12-11,44,Wyoming,WY,csse,2021-12-11
NA,2021-12-18,30,Wyoming,WY,csse,2021-12-18
NA,2021-12-25,24,Wyoming,WY,csse,2021-12-25
NA,2022-01-01,0,Wyoming,WY,csse,2022-01-01
NA,2022-01-08,46,Wyoming,WY,csse,2022-01-08
NA,2022-01-15,16,Wyoming,WY,csse,2022-01-15
NA,2022-01-22,13,Wyoming,WY,csse,2022-01-22
NA,2022-01-29,24,Wyoming,WY,csse,2022-01-29
